,Unnamed: 0,sentence,label
772,748,"OUTOTEC OYJ PRESS RELEASE DECEMBER 4 , 2009 10.30 AM Outotec establishes a new subsidiary in Kolkata Outotec has established a subsidiary in India in order to better serve its Indian customers and to increase its business in the growing Indian market .",positive
773,672,The size of a cider bottle will remain unchanged .,neutral
774,950,Technopolis said before the protocol was signed that the techno-park would be built at a site covering more than six hectares in the Neudorf special economic zone and that it planned to invest 200 million euros in the project until 2009 inclusive .,neutral
775,561,Patrizia adds the acquisition to a portfolio already worth EUR3bn .,neutral
776,362,The reductions will be implemented mainly in the course of the first half of 2009 .,neutral
777,341,"At end-August , Sampo was Nordea 's biggest shareholder with a 20.6 % stake , followed by the state with 19.9 % .",neutral
778,631,"So , at the present time Nokian tires had the contract of tires production in China .",neutral
779,978,"HELSINKI Thomson Financial - Shares closed little changed , with Cargotec and Huhtamaki dropping sharply on disappointing second-quarter reports .",negative
780,335,The new activity will incur an investment of about 5 MEUR .,neutral
781,900,"Mr. Jorma Valkama , Managing Director of Suomen Paikallissanomat Oy , states that Rannikkoseutu complements in an outstanding way the current product range of the company .",neutral
782,127,cents Recognize potential partnerships and suppliers .,neutral
783,529,"Elsewhere , the tendency is towards more developed packaging than before .",neutral
784,935,The technology park will be built near St. Petersburg-based Pulkovo airport .,neutral
785,766,"A few months ago , Teva vice chairman Phillip Frost and Marathon Venture Capital Fund TASE : MARA sold Protalix shares .",neutral
786,676,"Lassila & Tikanoja 's operating profit excluding non-recurring and imputed items for the second quarter was EUR11 .3 m , down from EUR13 .8 m a year ago .",negative
787,557,Fortum also has a blocking stake in Northwestern TGK-1 .,neutral
788,320,"Pioneer Library System was one of 127 libraries , municipalities , arts , culture and higher education and science organizations to have been awarded grants to participate in The Big Read , the largest federal reading program in U.S. history .",positive
789,214,The trucks feature an Eco Drive system - a fuel measuring tool which stores data particular to individual drivers .,neutral
790,326,"The agreement will provide The Switch with double the converter capacity , whilst opening up further manufacturing locations in China .",positive
791,143,"The program , which was started in the summer of 2007 , was originally estimated to last approximately two years .",neutral
792,741,The European Central Bank ECB is anticipated to raise its benchmark interest rate in the second half of 2011 at the earliest .,neutral
793,464,"Comparable net sales are expected to increase more than 10 % in 2008 , in line with group target .",positive
794,70,"The antibody , given at repeated doses of up to 8 mg-kg , was generally well tolerated , and the pharmacokinetic characteristics of BTT-1023 in psoriasis patients were consistent with those observed in a previously completed study in rheumatoid arthritis RA patients .",positive
795,976,Tiimari operates 194 stores in six countries -- including its core Finnish market -- and generated a turnover of 76.5 mln eur in 2005 .,neutral
796,826,"Tikkurila has an interesting growth strategy , which we support .",neutral
797,126,Aspokem posted an operating profit of 2.7 mln euro ( $ 3.5 mln ) and net sales of 89.1 mln euro ( $ 116.8 mln ) in 2006 .,neutral
798,179,The companies aim to close the deal before the end of the year .,neutral
799,202,"Berling Capital , Umo Capital and Veikko Laine are the biggest shareholders in Amanda Capital .",neutral
800,536,Finnish metal components supplier Componenta Oyj said its net profit went up to 3.5 mln euro $ 4.5 mln in 2006 from 2.2 mln euro $ 2.8 mln in 2005 .,positive
801,610,It has some 30 offices worldwide and more than 90 pct of its net sales are generated outside Finland .,neutral
802,645,"Employing 112 in Finland and 280 abroad , the unit recorded first-quarter 2007 sales of 8.6 mln eur , with an operating loss of 1.6 mln eur .",negative
803,973,"The group intends to relocate warehouse and office space in Loudeac and Saint Marcel to Morvillars , in the east of the country , where it already operates a hook manufacturing and distribution unit .",neutral
804,189,down to EUR5 .9 m H1 '09 3 August 2009 - Finnish media group Ilkka-Yhtyma Oyj ( HEL : ILK2S ) said today its net profit fell 45 % on the year to EUR5 .9 m in the first half of 2009 .,negative
805,505,It is a disappointment to see the plan folded .,negative
806,520,"Last year the company raised its turnover to approximately 7 million litas EUR 2 mln , from 6.1 million litas in 2004 .",positive
807,598,Diluted earnings per share ( EPS ) declined to EUR 0.78 from EUR 1.76 .,negative
808,259,Operating profit rose to EUR 4.7 mn from EUR 3.6 mn .,positive
809,101,The report will be emailed within 2 business days of an order .,neutral
810,373,Delivery will start immediately in June 2008 and will be completed in 2008 .,neutral
811,764,"Finnish real estate investor Sponda Plc said on Wednesday 12 March that it has signed agreements with Danske Bank A-S , Helsinki Branch for a 7-year EUR150m credit facility and with Ilmarinen Mutual Pension Insurance Company for a 7-year EUR50m credit facility .",neutral
812,768,Country : ; Germany Sector : Construction-Real Estate ; Machinery-Engineering Target : Caverion GmbH Buyer : YIT Oyj Deal size in USD : 90.3 m Type : Corporate acquisition Status : Agreed,neutral
813,802,"`` It gives us a sense of pride and exposure , '' said Bruce Hansen , the SVH sales representative for Wolverine .",positive
814,796,Swedbank 's shares have been hardest hit of the Swedish banks by the ongoing international financial crisis .,negative
815,887,"mr Bakman sees also expansion options on the Tallinn-Helisnki link , claiming however , that operating the link with only a single ship is not enough .",neutral
816,637,The cranes would be installed onboard two freighters ordered by Singaporean ship owner Masterbulk .,neutral
817,894,"Via the agreement , Ramirent will expand the range of equipment and services it delivers to Destia , Ramirent Finland 's managing director Kari Aulasmaa , said .",positive
818,292,Marathon estimates the value of its remaining stake in Protalix at $ 27 million .,neutral
819,361,Brazilian mobile player Telemig Celular yesterday announced that it has selected Finnish software developer Tecnomen Oyj to expand its prepaid billing system .,positive
820,77,"UPM said the move will lower net profit by  x20ac 385 million US$ 520 million in the second quarter , mainly due to impairment charges .",negative
821,816,"Under the agreement , Pfizer has been funding Biotie 's research activities on the PDE10 phosphodiesterase 10 inhibitor program since its start in late 2006 and has the sole authority to develop discovered compounds .",neutral
822,515,"Jun. 25 , 2008 ( Boy Genius Report delivered by Newstex ) -- The Nokia ( NYSE : NOK ) N78 , huh ?",neutral
823,128,"Both operating profit and net sales for the 12-month period increased , respectively from EUR20 .8 m and EUR177 .7 m , as compared to the financial year 2004 .",positive
824,964,"Profit per share was EUR 1.03 , up from EUR 0.87 .",positive
825,770,The value of the order is about EUR 30mn .,neutral
826,681,The company expects to open its first online shop in the US in the summer in 2011 .,neutral
827,711,"( ADP News ) - Feb 9 , 2009 - Finnish computer services company Proha Oyj ( HEL : ART1V ) said today its net loss narrowed to EUR 113,000 ( USD 146,000 ) for 2008 from EUR 1.2 million for 2007 .",positive
828,253,"In addition , the Kazakh delegation will visit Finland 's SITRA investment fund , Honkarakenne Ltd and Nokia headquarters to study TeliaSonera Ltd JSC 's activities .",neutral
829,337,"Full-year net sales are expected to increase by approximately 10 % , the company said .",positive
830,139,"It is profitable to make pulp , paper , and sawn goods in areas where the combination of these factors is good .",neutral
831,514,"In Finland , the corresponding service is Alma Media 's Etuovi.com , Finland 's most popular and best known nationwide online service for home and property sales .",neutral
832,653,"Russia 's top container shipping group , Fesco , and Finnish logistics company Nurminen Logistics have started a pilot project offering clients direct intermodal transportation service from Finland to Asia Pacific countries , Fesco said in a statement .",positive
833,436,Pharmaceuticals - Netherlands This brand-new market analysis gives a clear overview of the actual situation and future outlook of the pharmaceutical market in Netherlands .,neutral
834,178,"According to Heikkil+ÃÂ± , more than just `` refreshment and energy '' will soon be found in soft drinks also in Finland .",neutral
835,307,Expense ratio was 102.6 % compared to 92.9 % in the corresponding period in 2005 .,negative
836,751,"The company will try to adapt the operations through temporary lay-offs of different duration , working hour arrangements , training and development efforts .",neutral
837,550,An earn-out payment of up to 4.0 mln euro ( $ 5.3 mln ) can also be paid depending on Intellibis financial performance in 2007 .,neutral
838,400,Financial terms were n't disclosed .,neutral
839,798,This includes a EUR 39.5 mn change in the fair value of investment properties .,neutral
840,98,"Stora Enso R shares rose 1.20 pct to 11.84 eur , UPM-Kymmene was also dragged higher , rising 1.68 pct to 17.56 eur and M-Real B added 2.38 pct to 4.30 eur .",positive
841,980,"`` There 's the issue of thieves stealing them from building sites , '' said Mr Smith .",negative
842,265,Bosse added that Trygvesta does not have the financial strength to acquire the entire unit .,negative
843,760,"The company 's set of services include digital printing , printing preparation , offset-printing , after-treatment services and send out services .",neutral
844,896,"As a result , the distribution companies will start to distribute , in addition to their current product offering , Shimano reels , rods and other Shimano fishing tackle products on an exclusive basis .",positive
845,107,"Includes company and brand share data by category , as well as distribution channel data .",neutral
846,573,All YIT Capital Markets Day materials will be available on the company 's Internet site at www.yitgroup.com/investors at 10:30 on September 26 .,neutral
847,523,"Tekla Structures BIM Building Information Modeling software is being developed according to a long-term plan of improved user experience , process , and functionality .",positive
848,962,A PLUMBING business has announced it is sponsoring a professional darts player .,neutral
849,211,A profit is still on target .,positive
850,731,The company website is www.ahlstrom.com .,neutral
851,556,The social plan negotiations were part of the three year turn-around program which is expected to ensure Salomon 's future competitiveness .,positive
852,772,The total amount of subscription prices was recorded in the fund for invested non-restricted equity .,neutral
853,356,"`` BasWare 's product sales grew strongly in the financial period , by 24 percent .",positive
854,263,"Solvay S.A. has engaged Poyry to provide project management , engineering , procurement , and site services for a hydrogen peroxide production plant to be built by a Solvay-BASF joint venture at BASF 's Zandvliet site , Belgium .",neutral
855,412,"Thanks to its extensive industry and operations experience , Cybercom offers strategic and technological expertise to these markets : telecom , industry , media , public sector , retail , and banking and financial services .",neutral
856,627,"Uponor made an operating profit of EUR 151.0 mn , up from EUR 143.7 mn , which made 2007 a record year .",positive
857,574,"The Estonian beverages maker A. Le Coq today brought to the market a new premium class beer , A. Le Coq Special , investing 6 million kroons EUR 383,000 into its development and planning to sell three million liters of the beer during the next year .",neutral
858,196,Passenger-related revenue rose by 5.1 % to EUR 460.8 mn from EUR 438.5 mn in 2009 .,positive
859,862,"ISMS does not disclose its financial results , the daily said .",neutral
860,814,"The order comprises all production lines for a plywood mill , company said in a statement received by Lesprom Network .",neutral
861,521,Both companies will keep their commercial independence and continue to market their traditional products individually .,neutral
862,863,"The above mentioned shareholders will suggest that a monthly salary of EUR 1,400 would be paid for the Board members outside the company .",neutral
863,34,"CHS Expo Freight is a major Finnish fair , exhibition and culture logistics company that provides logistics services to various events by land , air and sea .",neutral
864,256,"Aldata Solution Oyj Thomas Hoyer CFO More information : Aldata Solution Oyj , Thomas Hoyer , CFO , tel. +358 45 670 0491 Aldata in brief Aldata Solution is one of the global leaders in supply chain software for retail , wholesale and logistics companies .",neutral
865,883,"In addition , the production at the Varpaisj+ÃÂ¢ rvi factory will be stopped at the beginning of April 2009 .",negative
866,188,Sunrise Resources operates in Russian near-shore development markets through its wholly-owned Russian subsidiary and has 80 % of its personnel in Russia .,neutral
867,461,"The company said production volumes so far indicate the circuit is capable of the targeted output rate of 60,000 tonnes per day , or 22 million tonnes a year .",neutral
868,742,City CU Welcomes DART Members DALLAS-City CU welcomes the members of DART FCU as they merge with City CU .,neutral
869,710,Neste Oil will offer outplacement services to the 111 employees to be reduced .,neutral
870,914,"GS Engineering will install the valves at a liquefied natural gas LNG plant it has built for UAE LNG extraction and gas plants operator GASCO in Ruwais , UAE .",neutral
871,104,Nokia Corp of Finland Tuesday said it has received a unified device managment contract with Finnish operator Elisa Oyj .,neutral
872,13,"And the broker repeated its ` buy ' rating , based on expectations that current restructuring will lead to a clear improvement in performance in Europe in 2007 .",positive
873,867,"According to Rautaruukki , the company wants to promote the use of emission-free energy sources .",neutral
874,32,"The company said that paper demand increased in all of its main markets , including of publication papers , and that it increased average paper prices by 4 percent compared with last year .",positive
875,440,"According to Scanfil 's President Harri Takanen , Scanfil 's investment activity proceeded according to the strategy on several fronts in 2010 .",neutral
876,318,"19 May 2010 - Finnish company Lemminkainen Oyj ( HEL : LEM1S ) said today that it will construct an office building at Toolonlahti in downtown Helsinki , without disclosing financial details .",neutral
877,774,"The Finnish national carrier said net loss in April through June was euro26 million , down from a net profit of euro13 million a year earlier .",negative
878,902,"Its product portfolio comprises harvesters , forwarders , harvester heads , as well as cranes and loaders .",neutral
879,544,Shuweihat 2 got under way in July 2008 when the project was awarded to desalination and power contractors .,neutral
880,548,U.S. District Judge Douglas P. Woodlock yesterday extended a Jan. 17 temporary restraining order until March 7 .,neutral
881,507,The adjustments concern staff in both the Specialty Papers and the Fiber Composites segments .,neutral
882,500,"In addition , Kone signed a two-year maintenance contract for the escalators .",positive
883,268,"Mr Clausen , however , refused to comment the option that Nordea would consider buying into Citadele Bank .",neutral
884,310,Net sales in 2006 totaled EUR 302 million and the operating margin was 16 % .,neutral
885,135,This is a much better process than using virgin paper as it requires less transportation of wood pulp from places like Finland and Canada .,positive
886,177,Operating loss landed at EUR39m including one-offs and at EUR27m excluding one-offs .,neutral
887,845,"This implementation will upgrade the existing system , enabling voicemail and video mail to be housed on the same platform .",neutral
888,190,17 March 2011 - Goldman Sachs estimates that there are negative prospects for the Norwegian mobile operations of Norway 's Telenor ASA OSL : TEL and Sweden 's TeliaSonera AB STO : TLSN in the short term .,negative
889,431,"The commission found evidence of several meetings to discuss the cartel , including one in a Brussels restaurant in November 1997 at which the companies discussed price increases .",neutral
890,359,Financing of the project will come mainly from China .,neutral
891,164,The oil shale feeder-supply solution will deliver crushed oil shale to the shale oil refinery already in operation as well as to the novel Enefit-280 shale oil technology processing plant .,neutral
892,390,"We warmly welcome him to Satama '' , states Jussi Lansio , chairman of the Board .",positive
893,618,"The chain has been trying to cut its own costs , pressuring vendors such as fitness equipment manufacturer Precor to slash prices .",neutral
894,734,This acquisition supports our strategy of being close to our customers all around the world offering both equipment and related services .,positive
895,906,"`` We continued actively to focus R&D and to position our offering away from point solutions towards dynamic end-to-end solutions , '' Ervio stated .",positive
896,795,The Elcoteq group recently announced that the last three months of the previous year brought to it a major loss of more than half a billion kroons ( EUR 32 mln ) for the fifth quarter running .,negative
897,808,"The decision reflects the underutilisation of the line , which produces nonwovens used in medical and wipes applications as well as for the automotive industry .",neutral
898,977,"Moreover , Konecranes and Kito intend to transfer the hoist distribution business of Konecranes ' Japanese joint venture MHS Konecranes to Kito .",neutral
899,703,"Xerox and Stora Enso have teamed up to tailor the iGen3 to the short-run , on-demand packaging market .",positive
900,437,`` People who enjoy mobile games are often the same customers who enjoy experimenting with new mobile services and content .,neutral
901,346,It has been agreed with the company 's Board of Directors that she will be available in an advisory role .,neutral
902,909,The company operates power plants in the Tyumen and Chelyabinsk regions and in the Khanty-Mansi Autonomous District .,neutral
903,967,Talvivaara is listed on the London Stock Exchange Main Market and NASDAQ OMX Helsinki and is included in the FTSE 250 Index .,neutral
904,94,"Okmetic 's products are based on high-tech expertise that generates added value for customers , innovative product development and an extremely efficient production process .",positive
905,409,`` Residentialconstruction in particular has picked up in several markets .,positive
906,426,"This one was at one time targeted for June 5 , but if we had to guess , it 's been pushed back -- maybe we 're crazy , but we feel like it has n't leaked enough to meet that date at this point .",neutral
907,989,"The segment has an annual revenue of approximately EUR400m , the company said .",neutral
908,140,"In 2009 , Lee & Man had a combined annual production capacity of close to 4.5 million tonnes of paper and 300,000 tonnes of pulp .",neutral
909,391,"Talentum expects that the net sales of its core business will increase in 2008 , compared to 2007 .",positive
910,895,The airline 's share price closed down slightly at (  x20ac ) 12.51 ( $ 15US .74 ) in Helsinki .,negative
911,305,"As production of other products will continue normally , temporary lay-offs concern simultaneously at most 80 employees .",negative
912,220,"Of these shares 14,747,084 are held by the Company and the number of outstanding shares and voting rights attached to the shares amounts thus to 161,256,847 .",neutral
913,800,It also recovers valuable raw material for Kemira 's water chemical production .,neutral
914,633,"The Finnish supplier of BSS-OSS and VAS for telecom operators , Tecnotree , has received expansion orders worth a total US$ 7.3 mn for its convergent charging and next generation messaging solutions in Latin America , the company announced without specifying which operators had placed the orders .",positive
915,358,The company also said that in Poland a profitability program has been launched at the Oborniki steel frame and sandwich panel plant .,positive
916,4,"Finnish P+ÃÂyry has been awarded an engineering contract by CFR , the national railway company of Romania .",positive
917,840,Operating profit improved by 39.9 % to EUR 18.0 mn from EUR12 .8 mn .,positive
918,777,President and CEO Mika Vehvil+ÃÂ±inen says the positive signs are first and foremost emerging outside Finland .,positive
919,204,"Seppala transferred the sale to a greater extent than last year to February , and this is reflected on the January sales figures .",neutral
920,613,"In 2007 Talentum will disclose three Interim Reports - Q1 ( January - March ) on Friday , 27 April , 2007 - Q2 ( April - June ) on Friday , 20 July , 2007 - Q3 ( July - September ) on Friday , 26 October , 2007 .",neutral
921,526,"When the OMX market forwards mature on May 16 , 2008 , Novator Finland Oy 's direct shareholding in Amer Sports Corporation will exceed one-fifth 1-5 of the company 's shares and voting rights .",neutral
922,540,Aspo 's Group structure and business operations are developed persistently without any predefined schedules .,neutral
923,303,"Consolidated operating profit excluding one-off items was EUR 30.6 mn , up from EUR 29.6 mn a year earlier .",positive
924,477,Small investors have voiced fears that the shares will end up with risk investors .,negative
925,821,"Economic development in China is no longer taking place only on the East coast and in the Shanghai area , Vauramo says .",neutral
926,877,"A total six of the polled analysts rated M-real -- two gave `` buy '' - `` accumulate '' , three gave `` hold '' and only one gave `` sell '' .",neutral
927,474,"The gross area of eight houses will be 12,167 m2 .",neutral
928,463,Finnish Componenta has published its new long-term strategy for the period 2011-2015 with the aim of growing together with its customers .,neutral
929,934,EB will hold the exclusive rights to market the new entity 's product .,neutral
930,699,Okmetic has used the furnaces for the contract manufacturing of solar crystals .,neutral
931,279,Finnish metal products company Componenta Oyj net profit went slightly down to 25.1 mln euro ( $ 40.2 mln ) for the first half of 2008 from 25.4 mln euro ( $ 40.7 mln ) for the same period of 2007 .,negative
932,682,"The liquidity providing was interrupted on May 11 , 2007 when Aspocomp Group Oyj 's shares traded below 0.50 cent ( Aspocomp 's stock exchange release 11.5.2007 ) .",negative
933,411,Diluted earnings per share ( EPS ) rose to EUR 1.05 from EUR 0.64 .,positive
934,666,"The share capital of Biotie Therapies Corp. constitutes 90,211,860 shares in the aggregate and the number of voting rights attached to the shares amounts to 90,211,860 .",neutral
935,396,"According to the company 's updated strategy for the years 2009-2012 , Basware targets a long-term net sales growth in the range of 20 % -40 % with an operating profit margin of 10 % -20 % of net sales .",positive
936,83,"Systeemitiimi 's sales and project resources will also be strengthened , director Paul Skogberg said .",positive
937,24,"With Aldata , we can help retailers ensure that their merchandising and selections reflect customer demand and their evolving shopping behavior . ''",neutral
938,444,"In addition to Russia , we now seek additional growth in Ukraine .",positive
939,910,"M-Real said there are ` no grounds ' for the rumors , which ` have been circulating in the market for some months . '",neutral
940,509,CapMan made its initial investment in OneMed in June 2006 .,neutral
941,891,The company 's equipment rental portfolio consists primarily of tools for small and mid-sized customers in the construction industry .,neutral
942,701,"The first phase of the logistics complex envisages the completion of some 70,000 sq m of logistics premises and the gatehouse building in November 2008 .",neutral
943,847,The total value of the deal is USD 29mn .,neutral
944,668,Sales by Seppala diminished by 6 per cent .,negative
945,468,The economic occupancy rate of Sponda 's property portfolio rose to 91.2 % from 88.8 % in 2006 .,positive
946,167,"The agreement , which will cover monitoring , maintenance , server capacity service and backups , has a one-year extension option .",neutral
947,644,"We are very excited working with Maxis on this first commercial deployment of ` Master of Maya ' , said Joe Doering , Head of the Asia South region at Nokia Siemens Networks .",positive
948,994,"Currently , 95 % of Trainers House 's revenues are attributed to the Finnish market .",neutral
949,757,According to Deputy MD Pekka Silvennoinen the aim is double turnover over the next three years .,positive
950,304,Tekla Group 's net sales for 2005 were approximately 38 million euros .,neutral
951,332,"The company is in the process of building a new fleet and has placed orders for 10 P-Max tankers of 65,200 dwt .",positive
952,254,"According to product manager Lassi Hietanen , building a power plant that burns mixed waste in Helsinki may not be a good idea because this reduces the production of combined power plants using natural gas .",neutral
953,522,"Wartsila won the contract in October 2007 and the plant will be installed at Manturovo in the Kostroma region of Russia , about 600 km northeast of Moscow , Russia .",positive
954,379,"The total restructuring costs are expected to be about EUR 30mn , of which EUR 13.5 mn was booked in December 2008 .",neutral
955,503,"( ADP News ) - Finnish handling systems provider Cargotec Oyj ( HEL : CGCBV ) announced on Friday it won orders worth EUR 10 million ( USD 13.2 m ) to deliver linkspans to Jordan , Morocco and Ireland .",positive
956,884,"`` The summer collection 2008 will be joyfully fresh like a vitamin injection , '' said H&M 's head of design Margareta van den Bosch .",neutral
957,589,"Finnish power supply solutions and systems provider Efore Oyj said its net loss widened to 3.2 mln euro $ 4.2 mln for the first quarter of fiscal 2006-2007 ending October 31 , 2007 from 900,000 euro $ 1.2 mln for the same period of fiscal 2005-06 .",negative
958,86,"BG AD , Bulgaria 's leading Internet company .",positive
959,363,"According to Barclays , the F-Secure software will protect users from hackers , viruses , spyware and other digital attacks .",neutral
960,155,"The company will pay a dividend of EUR 0.50 per share , a total of EUR 14mn .",neutral
961,95,"Swedish telco TeliaSonera is teaming up with Friends , a Swedish organization against bullying , to fight bullying of children and teenagers via electronic channels .",neutral
962,111,"Koff 's market share of the volume of the market was 23.4 % , Karhu 's 21.4 % .",neutral
963,18,"Also Finnish Industry Investment , a government-owned investment company , will participate in the project .",neutral
964,240,"Dirk Jones , head of Financial Institutions Client Sales Management , GTS , Citigroup , Inc , said , ` Citi is extremely pleased to be providing global custody services to Pohjola Group Bank .",positive
965,377,"`` Neste Oil is working with over 20 research communities in Europe , America , Africa , Asia , and Australia to develop and introduce new raw materials .",positive
966,23,Earnings per share were at loss of EUR0 .24 .,negative
967,121,Under the agreement Ponsse will provide forest machine maintenance services to Stora Enso 's Russian wood procurement operations .,neutral
968,446,"Steek , which was set up in 2002 , is based in Bordeaux , southwestern France .",neutral
969,92,UPM-Kymmene has generated seventeen consecutive quarters of positive Cash Flow from Operations .,positive
970,109,"Insurer Axa ( PAR : CS ) slid by 5.35 % to EUR 14.15 , after Citigroup and ING slashed their targets on the stock .",negative
971,69,"For the first nine months of 2010 , the company 's net profit rose to EUR41m from EUR30m for the corresponding period of 2009 .",positive
972,415,Aviation Systems Maintenance is based in Kansas and generated net sales of USD 2.6 million for 2008 .,neutral
973,979,"RFID ( Radio Frequency Identification ) is a method of so-called intelligent transport , whereby information can be read and saved remotely .",neutral
974,841,"We can choose the most efficient , best overall value option for our customers already at the bidding stage .",positive
975,823,"We offer challenging and interesting employment for over 20,000 people in 20 countries throughout Europe .",neutral
976,545,"According to HK Ruokatalo , almost all the meat used by the company comes from Finland .",neutral
977,134,"Investors will continue being interested in the company 's share although it is not quite cheap , Affarsvarlden said .",positive
978,84,Net loss in the same period in 2009 was euro18 .6 million .,neutral
979,985,"The original name Componenta +ÃÂ m+ÃÂl , as a subsidiary of the Finnish Componenta Group , has been changed to +ÃÂ m+ÃÂl Components and the company has seen a 63 % growth in Q1 2010 , in comparison to Q1 2009 .",positive
980,97,"Proving that good cellphone design is truly a work of art , the website for the Nokia 6131 provides a colorful canvas for the expression of mobile-inspired sentiments .",positive
981,785,"Known as Post Bank , the concept would see Fidelity Bank rolling out 75 offices in Ghana Post premises , to provide financial services to the people .",positive
982,218,The combined value of the orders is EUR 45mn .,neutral
983,378,"According to a report by Neomarkka , Kuitu Finland 's customers are interested in buying the company 's products when it restarts production .",positive
984,375,Technical indicators for the stock are bullish and S&P gives NOK a positive 4 STARS out of 5 buy ranking .,positive
985,941,"According to Pietinalho , doctors should motivate their patients who smoke every time they visit their doctors .",neutral
986,551,"The portfolio comprises of 118,000 m2 of leasable space with a vacancy rate of roughly 5 % , let to around 140 tenants of which two of the largest are the Swedish government and Ericsson .",neutral
987,614,"Finnish real estate company Sponda Oyj said on April 11 , 2008 it would build Vuosaari Harbour Service Center at the Port of Helsinki .",neutral
988,882,"At the moment , Valio is not worried , but if the ban continues for long , it may become quite a problem .",negative
989,392,"Belarus OAO Lidskoe Pivo brewery , based in the Grodno Region , reported a 1.1 % decrease in output to 1.045 million decaliters in January-March 2010 , a representative in the administration of the company told .",negative
990,1,`` I 'm not sure what 's happening .,neutral
991,982,Aspo 's Group structure and business operations are continually developed without any predefined schedules .,neutral
992,527,Operating profit decreased to EUR 16mn from EUR 21.1 mn in 2008 .,negative
993,393,"VDW combined with LXE devices enhances productivity , enabling workers to use a single device to perform voice , scanning and keyboard functions .",positive
994,438,Poyry is recognized as one of the world 's leading advisors to the global forestry industry .,positive
995,998,"Of the sales price , a sales gain of some 3.1 mln euro ( $ 4.5 mln ) will be recognized in Incap 's earnings for 2007 .",positive
996,646,Related links : Flexiblebaseloadoperation TheWartsila32generating set Gasconversions This is the shorter of two versions of this press release .,neutral
997,347,Capital base and capital adequacy measurement is based on approaches under Basel II .,neutral
998,170,"Raute posted a net profit of 1.8 mln euro $ 2.6 mln for the third quarter of 2007 , compared to a net loss of 299,000 euro $ 430,000 for the corresponding period of 2006 .",positive
999,238,"In Q2 of 2009 , profit before taxes amounted to EUR 13.6 mn , down from EUR 26.8 mn in Q2 of 2008 .",negative
